acc_id,geohash7,acc_long,acc_lat,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,UART,UTYP1,count
173491_2017,u284n7k,11.530531992000025,48.18308421800003,2017,5,11,6,0,0,2,1
179543_2018,u284n7k,11.530402727000025,48.182941122000045,2018,6,15,7,0,5,3,1
188312_2018,u284n7k,11.531381470000042,48.18213544100007,2018,10,10,5,0,5,3,1
211317_2019,u284n7k,11.530392571000053,48.182929879000035,2019,6,15,3,0,5,3,1
171465_2017,u284qbn,11.555812454000034,48.20832473800005,2017,3,11,6,0,0,7,1
182978_2017,u284qbn,11.556057970000039,48.20818923800005,2017,9,14,6,0,0,7,1
175500_2018,u284qbn,11.555909553000047,48.208327025000074,2018,4,7,6,0,2,1,1
221224_2019,u284qbn,11.556237874000034,48.20832200100006,2019,11,22,5,0,5,3,1
171467_2017,u281zfv,11.59790070300005,48.13563274900008,2017,3,8,6,0,5,2,1
173496_2017,u281zfv,11.59839297700006,48.13571555100003,2017,5,22,6,1,6,4,1
175279_2017,u281zfv,11.597830654000065,48.135282427000035,2017,6,21,2,1,0,6,1
176619_2017,u281zfv,11.598208770000046,48.13559492500008,2017,6,20,6,0,6,4,1
185303_2017,u281zfv,11.597882581000025,48.13567812100007,2017,10,14,2,0,5,2,1
171856_2018,u281zfv,11.597900717000073,48.135632385000065,2018,1,20,5,1,6,2,1
172332_2018,u281zfv,11.597900717000073,48.135632385000065,2018,2,23,5,1,9,1,1
188344_2018,u281zfv,11.598004845000048,48.13560369400005,2018,10,14,6,0,3,6,1
205840_2019,u281zfv,11.59842330400005,48.135588877000025,2019,3,18,2,0,0,7,1
217158_2019,u281zfv,11.597950784000034,48.13573476400006,2019,9,16,5,0,2,6,1
171468_2017,u284p35,11.573788354000044,48.17024719900007,2017,3,10,6,0,6,7,1
172707_2017,u284p35,11.573612150000033,48.17019203300004,2017,4,17,6,1,5,2,1
179109_2017,u284p35,11.573553359000073,48.170254344000064,2017,7,8,4,1,0,7,1
180099_2017,u284p35,11.573670668000036,48.17025221300002,2017,8,18,5,0,5,2,1
182062_2017,u284p35,11.57365635700006,48.17025282300006,2017,9,11,2,0,0,7,1
184950_2018,u284p35,11.573553359000073,48.170254344000064,2018,8,18,5,0,6,2,1
189667_2018,u284p35,11.573643898000054,48.17025335300008,2018,11,18,3,0,5,2,1
202635_2019,u284p35,11.57363285200006,48.170041120000064,2019,1,19,4,2,2,1,1
207253_2019,u284p35,11.573672523000027,48.17025213400007,2019,4,8,5,0,2,6,1
220202_2019,u284p35,11.573553359000073,48.170254344000064,2019,11,14,2,1,5,3,1
171469_2017,u284pb1,11.593151688000034,48.16533385100007,2017,3,15,6,0,5,3,1
212610_2019,u284pb1,11.593087516000026,48.16527549900008,2019,7,8,3,0,4,2,1
171470_2017,u281zmm,11.575948854000044,48.15028771200007,2017,3,14,6,0,2,6,1
184968_2017,u281zmm,11.575846884000043,48.15013033100007,2017,10,17,5,0,0,7,1
186607_2017,u281zmm,11.576050899000053,48.150203900000065,2017,11,18,3,1,0,5,1
187542_2018,u281zmm,11.575948854000044,48.15028771200007,2018,9,21,1,0,5,2,1
215778_2019,u281zmm,11.57595104400002,48.15029105800005,2019,8,20,6,0,3,6,1
171530_2017,u281v1p,11.480174821000045,48.125939404000064,2017,4,17,7,0,1,5,1
178814_2017,u281v1p,11.479513623000061,48.125831534000035,2017,7,13,5,0,5,3,1
185161_2018,u281v1p,11.479514016000055,48.12561565300007,2018,8,16,1,0,1,6,1
191729_2018,u281v1p,11.479513656000053,48.125813897000064,2018,12,16,6,1,3,2,1
207812_2019,u281v1p,11.480236192000065,48.12670827800008,2019,5,17,7,1,5,3,1
171531_2017,u281yjs,11.520272611000054,48.15102824700006,2017,4,13,7,0,5,3,1
172543_2017,u281yjs,11.520308876000055,48.15100548600003,2017,5,16,2,1,5,3,1
175669_2017,u281yjs,11.520270647000075,48.150927682000024,2017,6,18,5,0,4,6,1
187360_2018,u281yjs,11.519345232000036,48.15038727900002,2018,9,17,5,0,0,7,1
210442_2019,u281yjs,11.520280762000027,48.150363659000035,2019,6,14,1,0,3,6,1
218381_2019,u281yjs,11.520412575000027,48.15103508800007,2019,10,8,4,1,0,1,1
218763_2019,u281yjs,11.520271875000049,48.151038364000044,2019,10,19,1,1,5,3,1
222178_2019,u281yjs,11.520271389000072,48.15104505400007,2019,12,9,5,1,0,3,1
171577_2017,u281uv0,11.458889931000044,48.14866672500007,2017,4,9,6,0,1,5,1
181159_2017,u281uv0,11.459478158000026,48.14807719100002,2017,8,14,2,0,2,6,1
174953_2018,u281uv0,11.458909193000071,48.14784543700007,2018,4,14,3,0,1,7,1
186857_2018,u281uv0,11.45891100500006,48.14849444500004,2018,9,18,3,0,0,7,1
213493_2019,u281uv0,11.459714358000042,48.14817340100007,2019,7,17,4,0,0,1,1
171578_2017,u281zdd,11.582415858000047,48.13426241100007,2017,4,17,6,0,3,6,1
183400_2017,u281zdd,11.582965333000061,48.133944214000046,2017,10,1,2,0,4,2,1
184844_2017,u281zdd,11.582475391000061,48.135086247000075,2017,10,14,7,0,3,6,1
174583_2018,u281zdd,11.582663211000067,48.13489016800002,2018,3,17,5,0,6,7,1
174657_2018,u281zdd,11.582507259000067,48.13499180300005,2018,4,9,6,0,5,2,1
175518_2018,u281zdd,11.582610437000024,48.134754728000075,2018,4,18,6,0,2,6,1
177235_2018,u281zdd,11.582429786000034,48.13424674500004,2018,5,9,4,0,1,7,1
191437_2018,u281zdd,11.582891972000027,48.13398867300003,2018,12,14,3,1,6,4,1
204615_2019,u281zdd,11.582935953000062,48.13392126000008,2019,3,19,6,1,4,2,1
210093_2019,u281zdd,11.582700718000071,48.13508257800004,2019,6,13,6,0,2,4,1
215832_2019,u281zdd,11.582947748000038,48.13393899100004,2019,8,17,5,0,5,2,1
217597_2019,u281zdd,11.58296942900006,48.13387415100004,2019,9,17,6,0,5,3,1
171579_2017,u281tek,11.498085162000052,48.09493791800002,2017,4,12,6,0,5,2,1
180745_2017,u281tek,11.498099395000056,48.09508819200005,2017,8,16,6,0,0,1,1
183410_2017,u281tek,11.498083261000032,48.09491935100005,2017,10,8,2,0,3,2,1
184238_2017,u281tek,11.497340120000048,48.095007750000036,2017,10,11,7,0,6,4,1
185690_2017,u281tek,11.498089102000053,48.09497639500007,2017,11,17,3,0,4,2,1
171988_2018,u281tek,11.497914802000023,48.094999673000075,2018,1,12,1,1,8,7,1
181401_2018,u281tek,11.498097503000054,48.09506921800005,2018,7,18,4,0,5,2,1
190944_2018,u281tek,11.498558766000032,48.09499180500006,2018,12,11,7,1,6,4,1
209958_2019,u281tek,11.498095785000036,48.095051974000064,2019,6,6,5,0,3,2,1
219113_2019,u281tek,11.498101137000045,48.095105670000066,2019,10,16,5,0,5,2,1
171581_2017,u283bc4,11.63822285300006,48.12672533600005,2017,4,15,6,0,2,6,1
80557_2018,u283bc4,11.637989375000075,48.12667000400006,2018,4,12,1,0,0,1,1
175874_2018,u283bc4,11.638277422000046,48.12654431500005,2018,4,10,7,0,5,3,1
64730_2019,u283bc4,11.637537093000047,48.126834627000044,2019,6,16,1,0,0,1,1
67662_2019,u283bc4,11.638125883000045,48.12664933300005,2019,8,18,5,0,0,1,1
171582_2017,u283f42,11.69057669500006,48.133451457000035,2017,4,16,6,0,5,3,1
182135_2018,u283f42,11.69056333800006,48.133451370000046,2018,7,16,7,0,3,2,1
203123_2019,u283f42,11.690549752000036,48.133451283000056,2019,1,20,4,0,4,2,1
221338_2019,u283f42,11.690373582000065,48.13344990100006,2019,11,5,3,1,5,3,1
171584_2017,u281zh8,11.558160043000045,48.145516470000075,2017,4,18,6,0,3,2,1
174090_2017,u281zh8,11.557718092000073,48.144944400000036,2017,5,8,5,0,5,7,1
178499_2017,u281zh8,11.557934409000039,48.14560944100003,2017,7,17,6,0,5,2,1
178972_2017,u281zh8,11.558077429000035,48.145540426000025,2017,7,12,6,0,5,3,1
182064_2017,u281zh8,11.557934409000039,48.14560944100003,2017,9,10,2,0,6,4,1
187182_2017,u281zh8,11.558304421000061,48.14601256600008,2017,12,21,6,0,4,6,1
173104_2018,u281zh8,11.558001582000033,48.145564972000045,2018,2,6,4,1,5,2,1
178651_2018,u281zh8,11.557934409000039,48.14560944100003,2018,6,22,7,0,4,2,1
179870_2018,u281zh8,11.557934409000039,48.14560944100003,2018,6,8,3,0,4,2,1
217588_2019,u281zh8,11.558052428000051,48.14556366100004,2019,9,15,6,0,1,6,1
218536_2019,u281zh8,11.558146493000038,48.145520399000084,2019,10,16,5,0,0,2,1
218697_2019,u281zh8,11.558155754000039,48.146003512000036,2019,10,19,2,0,2,6,1
219190_2019,u281zh8,11.558052428000051,48.14556366100004,2019,10,15,4,0,6,4,1
171585_2017,u281xve,11.595965995000027,48.10771071100005,2017,4,11,6,0,0,7,1
78251_2018,u281xve,11.595312444000056,48.10647113400006,2018,3,12,2,0,2,6,1
69269_2019,u281xve,11.595986194000034,48.106615097000024,2019,8,17,3,1,2,6,1
171587_2017,u281xx4,11.583056337000071,48.11513455200003,2017,4,18,6,0,5,3,1
189044_2018,u281xx4,11.583048464000056,48.115119965000076,2018,10,19,4,0,5,2,1
216020_2019,u281xx4,11.583037625000033,48.11509987900007,2019,8,15,4,0,0,3,1
171588_2017,u284qbh,11.552488167000035,48.208184169000035,2017,4,7,6,0,5,2,1
178396_2018,u284qbh,11.552623420000035,48.208316482000036,2018,5,14,4,0,5,2,1
207994_2019,u284qbh,11.552362263000074,48.20832927200007,2019,5,20,5,0,6,4,1
220155_2019,u284qbh,11.55247876900006,48.208158784000034,2019,11,7,3,1,3,2,1
171592_2017,u281z7y,11.577496632000074,48.141248459000046,2017,4,18,6,0,6,3,1
171333_2018,u281z7y,11.577722335000033,48.14186290500004,2018,1,16,7,0,6,7,1
173838_2018,u281z7y,11.577554106000035,48.14115475800002,2018,3,11,3,0,0,1,1
178387_2018,u281z7y,11.577556753000069,48.14116503800005,2018,5,18,4,0,4,6,1
214243_2019,u281z7y,11.577580978000073,48.141261091000054,2019,7,13,6,0,6,4,1
171635_2017,u281zj6,11.561677773000042,48.149382229000025,2017,4,17,5,0,5,3,1
176355_2018,u281zj6,11.56063244400002,48.14967117500004,2018,4,8,2,1,0,7,1
171636_2017,u281z4m,11.565548703000047,48.133036550000035,2017,4,14,5,0,2,6,1
171849_2017,u281z4m,11.565512934000024,48.13307481400005,2017,4,18,4,0,2,6,1
175005_2017,u281z4m,11.565521235000062,48.13380486200003,2017,6,1,5,0,0,7,1
175236_2017,u281z4m,11.565397665000036,48.133380110000076,2017,6,9,3,1,0,1,1
175821_2017,u281z4m,11.565453561000028,48.133154412000074,2017,6,17,3,0,3,6,1
176859_2017,u281z4m,11.565106746000025,48.132616732000024,2017,6,22,2,0,0,2,1
184695_2017,u281z4m,11.565482141000075,48.13300676300002,2017,10,14,1,0,5,3,1
171299_2018,u281z4m,11.565673390000025,48.133089005000045,2018,1,10,1,0,1,6,1
171800_2018,u281z4m,11.565567078000074,48.133044280000036,2018,1,5,5,1,5,3,1
171980_2018,u281z4m,11.565548703000047,48.133036550000035,2018,1,21,1,0,5,3,1
175100_2018,u281z4m,11.565442732000065,48.13368295900006,2018,4,13,2,0,6,7,1
176254_2018,u281z4m,11.564745576000064,48.13249490400006,2018,4,12,2,0,2,6,1
177498_2018,u281z4m,11.565396429000034,48.13360138800005,2018,5,18,6,0,0,1,1
178674_2018,u281z4m,11.56556207500006,48.133042175000064,2018,6,9,6,1,0,1,1
180953_2018,u281z4m,11.56537599500007,48.13360046600008,2018,7,16,2,0,5,3,1
181902_2018,u281z4m,11.565168008000054,48.13270555100007,2018,7,8,4,0,3,6,1
182138_2018,u281z4m,11.564845631000026,48.13270299600004,2018,7,11,7,0,0,5,1
182818_2018,u281z4m,11.565548703000047,48.133036550000035,2018,7,5,1,1,5,3,1
183021_2018,u281z4m,11.565850103000061,48.13301488100007,2018,7,8,6,0,5,3,1
184235_2018,u281z4m,11.565852870000072,48.13316450900003,2018,8,8,5,0,0,1,1
187063_2018,u281z4m,11.565438745000053,48.132835783000075,2018,9,0,2,1,2,6,1
187867_2018,u281z4m,11.565594436000024,48.13290487000007,2018,10,15,7,0,3,6,1
203536_2019,u281z4m,11.565123621000055,48.13260031100003,2019,1,16,7,0,5,2,1
207327_2019,u281z4m,11.565519244000027,48.13302336700007,2019,4,19,4,0,5,3,1
208894_2019,u281z4m,11.565571740000053,48.13304624200003,2019,5,19,6,0,3,6,1
210904_2019,u281z4m,11.56557441000007,48.13304736500004,2019,6,22,2,0,5,3,1
213195_2019,u281z4m,11.565534543000071,48.13303021400004,2019,7,14,2,0,5,3,1
215154_2019,u281z4m,11.565423170000033,48.13379036000004,2019,8,11,4,0,1,2,1
216927_2019,u281z4m,11.565561079000075,48.13304175700007,2019,9,3,7,1,5,3,1
218481_2019,u281z4m,11.565593434000053,48.13290442500005,2019,10,16,3,0,5,3,1
219808_2019,u281z4m,11.565399713000033,48.13281757100003,2019,10,9,4,0,6,6,1
171638_2017,u281yy7,11.551975303000065,48.154969067000074,2017,4,18,5,1,5,3,1
188229_2018,u281yy7,11.551076832000037,48.15539322800004,2018,10,6,2,0,6,2,1
171640_2017,u281zgj,11.598368363000073,48.13716677000008,2017,4,13,5,0,5,3,1
207876_2019,u281zgj,11.598713015000046,48.137896098000056,2019,5,7,6,1,0,1,1
171641_2017,u281z34,11.572364192000064,48.12652688900005,2017,4,16,5,0,5,3,1
174193_2017,u281z34,11.572376523000061,48.12668621600005,2017,5,23,4,0,0,7,1
214349_2019,u281z34,11.572366393000038,48.12652805700003,2019,8,22,5,0,1,1,1
171697_2017,u281zrz,11.579189635000036,48.16276983800003,2017,4,13,4,0,3,3,1
184188_2018,u281zrz,11.579482217000074,48.16396119800004,2018,8,18,3,0,5,3,1
171699_2017,u281tf5,11.506943443000068,48.087196067000036,2017,4,16,4,0,8,7,1
182946_2018,u281tf5,11.507273109000039,48.08724363600004,2018,7,20,2,1,0,7,1
213290_2019,u281tf5,11.507517036000026,48.08786631800007,2019,7,0,6,0,1,7,1
213742_2019,u281tf5,11.50704666300004,48.08733054100002,2019,7,14,7,0,4,2,1
171701_2017,u281uy4,11.462519352000072,48.15409796300002,2017,4,16,4,0,5,3,1
172893_2017,u281uy4,11.462544467000045,48.15412416900006,2017,5,18,5,1,5,3,1
221143_2019,u281uy4,11.462547199000028,48.15412399400003,2019,11,9,2,0,5,3,1
171702_2017,u281w57,11.519094818000042,48.09465284800007,2017,4,7,4,0,3,2,1
172844_2018,u281w57,11.519094226000053,48.09460134000005,2018,2,11,3,1,5,3,1
171703_2017,u281ymz,11.53463236600004,48.15245554800003,2017,4,9,4,0,4,2,1
174009_2017,u281ymz,11.534885276000068,48.15236181500007,2017,5,8,6,0,1,7,1
173131_2018,u281ymz,11.535181177000027,48.152252890000064,2018,2,6,6,0,0,5,1
173824_2018,u281ymz,11.535105612000052,48.15228048100005,2018,3,22,6,0,6,2,1
178964_2018,u281ymz,11.535206002000052,48.15208741500004,2018,6,21,2,0,3,2,1
179563_2018,u281ymz,11.535574003000026,48.15211246900004,2018,6,18,2,1,0,2,1
181209_2018,u281ymz,11.534417115000052,48.152535324000034,2018,7,8,3,0,4,6,1
185552_2018,u281ymz,11.535018527000036,48.15231242900006,2018,8,16,6,1,5,2,1
191561_2018,u281ymz,11.534456274000034,48.15252081100005,2018,12,21,3,1,0,6,1
191941_2018,u281ymz,11.535155253000028,48.15215559500007,2018,12,9,2,2,5,2,1
220093_2019,u281ymz,11.534656091000045,48.15244675500002,2019,11,18,4,0,3,6,1
171706_2017,u281z7c,11.570083647000045,48.140717961000064,2017,4,14,4,0,0,6,1
180759_2018,u281z7c,11.570039140000064,48.14192311100004,2018,6,10,4,1,0,7,1
190574_2018,u281z7c,11.570515477000072,48.142074440000044,2018,11,2,1,0,6,4,1
204620_2019,u281z7c,11.570504513000062,48.142070930000045,2019,3,16,6,0,3,6,1
204866_2019,u281z7c,11.571258864000072,48.141626707000064,2019,3,5,7,0,3,6,1
206983_2019,u281z7c,11.571084736000044,48.141571956000064,2019,4,21,7,0,1,5,1
208841_2019,u281z7c,11.571150136000028,48.141592520000074,2019,5,3,7,0,6,4,1
211685_2019,u281z7c,11.571340656000075,48.14165200100007,2019,6,8,5,0,5,3,1
220458_2019,u281z7c,11.570509682000024,48.14207258400006,2019,11,5,7,0,6,7,1
171740_2017,u283b1d,11.605479411000033,48.12941201800004,2017,4,15,3,0,5,7,1
171902_2017,u283b1d,11.605526676000068,48.12944335600008,2017,4,12,3,0,5,2,1
172115_2017,u283b1d,11.605560020000038,48.12946544100004,2017,4,8,4,0,0,3,1
173096_2017,u283b1d,11.604723014000056,48.128910497000035,2017,5,14,4,0,5,7,1
173270_2017,u283b1d,11.604371044000061,48.12859583400007,2017,5,10,1,1,0,7,1
183668_2017,u283b1d,11.604729830000052,48.128915016000064,2017,10,5,7,1,6,7,1
171355_2018,u283b1d,11.605027041000028,48.12911208100007,2018,1,10,4,0,0,4,1
181577_2018,u283b1d,11.605486227000027,48.12941653700005,2018,7,12,6,1,2,6,1
185918_2018,u283b1d,11.605624733000074,48.12933230200007,2018,9,13,3,0,5,2,1
187350_2018,u283b1d,11.605624733000074,48.12933230200007,2018,9,15,5,0,5,7,1
188624_2018,u283b1d,11.605492908000032,48.129420967000044,2018,10,12,2,0,2,6,1
189124_2018,u283b1d,11.605486227000027,48.12941653700005,2018,10,11,5,0,3,7,1
215342_2019,u283b1d,11.605356271000064,48.12915314900005,2019,8,12,1,0,5,2,1
217416_2019,u283b1d,11.605446113000028,48.12950061500004,2019,9,16,2,0,5,3,1
171742_2017,u281yc5,11.551936887000068,48.12631175100006,2017,4,10,3,1,3,7,1
180305_2017,u281yc5,11.551894779000065,48.12629234800005,2017,8,22,2,0,0,1,1
183411_2017,u281yc5,11.551310994000065,48.12602340300003,2017,10,0,2,0,7,7,1
175359_2018,u281yc5,11.55087572700006,48.12582456800004,2018,4,23,6,0,5,3,1
182699_2018,u281yc5,11.551707881000027,48.12620560000005,2018,7,17,4,0,0,7,1
207138_2019,u281yc5,11.551298204000034,48.126017580000045,2019,4,14,5,0,2,2,1
207718_2019,u281yc5,11.551000382000039,48.125781510000074,2019,4,17,7,0,5,2,1
210248_2019,u281yc5,11.551928863000054,48.12630755500004,2019,6,8,3,1,0,7,1
217611_2019,u281yc5,11.551013166000075,48.12577514600008,2019,9,12,6,0,5,3,1
222692_2019,u281yc5,11.551363293000064,48.12604721400003,2019,12,20,7,0,4,6,1
171743_2017,u281xsc,11.581860142000039,48.10359589500007,2017,4,15,3,0,0,7,1
182409_2018,u281xsc,11.581883066000044,48.10360230100008,2018,7,16,3,0,5,2,1
185679_2018,u281xsc,11.582099582000067,48.102745785000074,2018,9,15,6,0,6,4,1
209691_2019,u281xsc,11.582097732000024,48.10273062600004,2019,6,13,3,0,4,7,1
171744_2017,u281yvp,11.557556888000025,48.14780365100006,2017,4,18,3,1,5,3,1
174276_2018,u281yvp,11.557565539000056,48.14780247700003,2018,3,9,6,0,5,3,1
174897_2018,u281yvp,11.556399708000074,48.14796075600003,2018,4,11,4,0,1,7,1
171746_2017,u281zjv,11.564950597000065,48.152227782000075,2017,4,17,3,1,2,6,1
179579_2018,u281zjv,11.565035437000065,48.15235382200007,2018,6,16,2,0,1,7,1
191992_2018,u281zjv,11.565288739000039,48.15274550700008,2018,12,15,5,0,2,6,1
213878_2019,u281zjv,11.565419893000069,48.152946499000045,2019,7,13,4,0,0,7,1
171747_2017,u284p5w,11.566570037000075,48.18455068300006,2017,4,8,3,0,4,2,1
185106_2017,u284p5w,11.566632994000035,48.183459504000034,2017,11,23,1,1,6,4,1
177676_2018,u284p5w,11.56656819400007,48.18459473400002,2018,5,7,5,1,6,2,1
178022_2018,u284p5w,11.566513391000054,48.18435734600007,2018,5,12,6,0,2,6,1
183400_2018,u284p5w,11.566652751000047,48.184561237000025,2018,7,0,7,0,0,3,1
211232_2019,u284p5w,11.566487626000026,48.18444376300005,2019,6,15,4,0,6,4,1
171748_2017,u281xqt,11.576597223000025,48.113097657000026,2017,4,19,3,1,0,6,1
180826_2017,u281xqt,11.576557075000036,48.11287597300003,2017,8,23,5,0,6,4,1
181281_2017,u281xqt,11.576470413000038,48.11277650900007,2017,8,17,2,0,5,2,1
181714_2017,u281xqt,11.576654121000047,48.11279249800003,2017,9,11,5,0,5,3,1
183599_2017,u281xqt,11.576347946000054,48.11236283100004,2017,10,14,2,0,6,5,1
172831_2018,u281xqt,11.576588162000064,48.113047624000046,2018,2,16,6,1,6,4,1
176035_2018,u281xqt,11.576763790000026,48.11276817800007,2018,4,18,6,0,0,1,1
179544_2018,u281xqt,11.576799514000072,48.11274620900008,2018,6,16,7,0,5,2,1
180770_2018,u281xqt,11.57661358200005,48.11319805700003,2018,6,18,4,0,3,2,1
202840_2019,u281xqt,11.576821262000067,48.11273283600008,2019,1,16,4,1,0,7,1
204733_2019,u281xqt,11.576565706000054,48.11292362800003,2019,2,8,4,0,6,4,1
205752_2019,u281xqt,11.576443024000072,48.11224008100004,2019,3,8,4,1,0,7,1
210877_2019,u281xqt,11.576189009000075,48.11190776800004,2019,6,15,2,0,3,1,1
171749_2017,u283c59,11.648174142000071,48.139862302000026,2017,4,1,3,0,8,1,1
173750_2018,u283c59,11.647956129000022,48.13985795600007,2018,3,19,7,1,6,2,1
180903_2018,u283c59,11.648133702000052,48.13985268600004,2018,6,20,5,1,5,2,1
188394_2018,u283c59,11.648176944000056,48.139925190000035,2018,10,18,5,0,0,1,1
191700_2018,u283c59,11.647982944000034,48.13985716100007,2018,12,6,2,1,6,2,1
220094_2019,u283c59,11.647974127000055,48.13985742200003,2019,11,18,4,0,2,6,1
171751_2017,u283bjy,11.610582049000072,48.15276135400006,2017,4,18,3,1,0,3,1
171778_2018,u283bjy,11.610672010000027,48.152751797000064,2018,1,10,5,1,5,3,1
182486_2018,u283bjy,11.610064903000026,48.15247818900009,2018,7,19,5,0,0,6,1
204930_2019,u283bjy,11.610291100000039,48.15260077800008,2019,3,10,7,0,5,3,1
171752_2017,u2838r0,11.613378752000074,48.11562966500002,2017,4,8,3,0,3,6,1
179868_2018,u2838r0,11.613660748000028,48.115567872000035,2018,6,8,5,0,5,2,1
210961_2019,u2838r0,11.612611967000019,48.115370579000064,2019,6,12,7,0,2,6,1
171764_2017,u281x4s,11.563632545000074,48.090292298000065,2017,4,10,1,0,2,6,1
171765_2017,u281zn6,11.561455228000055,48.15494805200007,2017,4,19,1,0,5,6,1
173212_2017,u281zn6,11.561244840000025,48.15445433300005,2017,5,13,2,1,5,3,1
175015_2017,u281zn6,11.561244840000025,48.15445433300005,2017,6,21,5,0,5,3,1
183107_2017,u281zn6,11.561210416000053,48.15445152700005,2017,9,21,5,0,5,2,1
186005_2018,u281zn6,11.561451310000052,48.15493718000005,2018,9,14,1,0,3,6,1
206849_2019,u281zn6,11.561391513000045,48.154794225000046,2019,4,17,1,0,0,7,1
209153_2019,u281zn6,11.561391513000045,48.154794225000046,2019,5,17,2,1,3,6,1
211532_2019,u281zn6,11.561455880000038,48.15494986200007,2019,6,16,6,0,5,3,1
171768_2017,u284r0g,11.562290684000061,48.21282427200003,2017,4,7,1,0,5,3,1
175108_2017,u284r0g,11.562151303000064,48.213473494000034,2017,5,23,4,0,0,1,1
180215_2017,u284r0g,11.562410121000028,48.21278598100008,2017,8,8,3,0,9,7,1
184236_2017,u284r0g,11.562701839000056,48.21278049100005,2017,10,12,7,0,2,6,1
173739_2018,u284r0g,11.562311263000026,48.21267307500007,2018,3,17,7,1,1,6,1
176903_2018,u284r0g,11.562724389000039,48.21260142700004,2018,5,11,2,0,0,7,1
184063_2018,u284r0g,11.562595351000027,48.21343045100008,2018,8,19,7,0,5,3,1
188622_2018,u284r0g,11.562587997000037,48.21347489900006,2018,10,19,2,0,5,3,1
190630_2018,u284r0g,11.562587534000043,48.213477695000044,2018,11,14,5,0,5,3,1
206344_2019,u284r0g,11.562724389000039,48.21260142700004,2019,4,17,4,0,6,4,1
214231_2019,u284r0g,11.562158574000025,48.213446841000064,2019,7,13,6,0,5,3,1
215124_2019,u284r0g,11.562154240000039,48.21346272900007,2019,8,20,5,1,5,3,1
217263_2019,u284r0g,11.562227920000055,48.21277686300005,2019,9,12,4,0,3,6,1
219616_2019,u284r0g,11.562665560000026,48.213006104000044,2019,10,19,7,0,0,7,1
222214_2019,u284r0g,11.562219321000045,48.21321052700007,2019,12,12,6,0,0,1,1
171776_2017,u281z0x,11.567521100000027,48.12306553700007,2017,4,11,1,0,6,4,1
179327_2017,u281z0x,11.567751813000028,48.12287401800006,2017,7,15,1,0,0,1,1
180746_2017,u281z0x,11.567541245000026,48.12322959200003,2017,8,14,6,0,0,7,1
182063_2017,u281z0x,11.567539541000032,48.123050272000064,2017,9,14,2,0,4,7,1
183187_2017,u281z0x,11.567531621000054,48.12305682700003,2017,9,21,4,0,0,7,1
186703_2017,u281z0x,11.567538030000035,48.12322791600008,2017,12,14,5,0,2,6,1
171831_2018,u281z0x,11.567540864000025,48.12304917700003,2018,1,22,3,0,0,1,1
188413_2018,u281z0x,11.568201705000035,48.12357384900008,2018,10,19,7,0,1,5,1
202715_2019,u281z0x,11.56724471800004,48.123253527000024,2019,1,3,3,1,6,4,1
207304_2019,u281z0x,11.56741686600003,48.12315182400005,2019,4,11,5,0,5,3,1
212600_2019,u281z0x,11.567313927000045,48.12335266600007,2019,7,18,3,0,3,6,1
216956_2019,u281z0x,11.567523731000055,48.12306336000007,2019,9,15,1,0,5,2,1
222067_2019,u281z0x,11.56747096600003,48.12310703900005,2019,12,18,7,0,4,2,1
171777_2017,u283cgh,11.684391038000054,48.13755547100004,2017,4,18,1,0,0,7,1
